seed,system,task,r2,tier,symbolic,numerical,max_err,ground_truth,found_expression,detail
123,hypatiax,N11,0.9999999999999991,FAIL,False,False,0.010252985863087538,x**y,x**(y*cos(-0.0011892838*x**5.803079)),simplify≠0 | max_err=1.03e-02 on 1000 pts
123,hypatiax,N12,0.9999154019379386,FAIL,False,False,0.023613435628728974,x**4 - x**3 + y**2 / 2 - y,y*y*0.4978152 + (0.021771044**x + cos(x*5.5197344 - sin(exp(x*(x + 0.2643567)))))*0.04448626 - (y - 1*(-0.06700352)),simplify≠0 | max_err=2.36e-02 on 1000 pts
123,pysr,N1,0.9999999999999996,NUMERICAL,False,True,1.0327263463949521e-05,x**3 + x**2 + x,x + (x + x*x)*(x + 4.2074193e-9/cos(1.2872565 + x/((-0.080638744/x)))),simplify≠0 | max_err=1.03e-05 on 1000 pts
123,pysr,N2,0.9999999999999999,NUMERICAL,False,True,3.4315852381894274e-09,x**4 + x**3 + x**2 + x,(x - 1*(-0.21818878) + 0.78181124)*(-x + x*(-2.0411552e-8) + x + x + x*x*x),simplify≠0 | max_err=3.43e-09 on 1000 pts
123,pysr,N3,0.999999999999998,NUMERICAL,False,True,1.575449388724337e-07,x**5 + x**4 + x**3 + x**2 + x,x*(x*x*x + x)*(x + 0.19107378 - 1*(-0.8089263)) + x - 2.0257804e-9,simplify≠0 | max_err=1.58e-07 on 1000 pts
123,pysr,N4,0.9999999999999986,NUMERICAL,False,True,2.0251271770632684e-08,x**6 + x**5 + x**4 + x**3 + x**2 + x,x*(0.99999994**x + x)*(x*x*(x*x + 1.0000001) + 1.0),simplify≠0 | max_err=2.03e-08 on 1000 pts
123,pysr,N5,0.9999999907977204,NUMERICAL,False,True,0.00010101726398481503,sin(x**2) * cos(x) - 1,cos(0.9966046*cos(1.24555058193369*x*(-0.25353634*cos(cos(x*sqrt(cos(0.97200245*cos(x**2))))) - 1.103688))) - 1.5431477,simplify≠0 | max_err=1.01e-04 on 1000 pts
123,pysr,N6,0.9999999999999999,NUMERICAL,False,True,2.0026294844655013e-08,sin(x) + sin(x + x**2),sin(x) + sin(x*(x + cos(exp(exp(x)))*5.832853e-8) + x),simplify≠0 | max_err=2.00e-08 on 1000 pts
123,pysr,N7,0.9999999998862661,NUMERICAL,False,True,3.5356894803495464e-05,log(x + 1) + log(x**2 + 1),x - (-0.45909238)*x**(0.7915831**x)*sin(x**((0.6317663**((x + 0.0044506197)**(0.76610357**(x**(x**(0.095462665/x))))))**,simplify≠0 | max_err=3.54e-05 on 1000 pts
123,pysr,N8,0.9999999999999987,NUMERICAL,False,True,2.6625743609898223e-08,sqrt(x),sqrt(3.530708e-8*x*sin(x) + x),simplify≠0 | max_err=2.66e-08 on 1000 pts
123,pysr,N9,1.0,NUMERICAL,False,True,6.055214329947489e-09,sin(x) + sin(y**2),y*sin(y*y)/(((y*y - 2.4587768e-8)/y)) + sin(x) - 2.6760453e-8,simplify≠0 | max_err=6.06e-09 on 1000 pts
123,pysr,N10,1.0,SYMBOLIC,True,False,nan,2 * sin(x) * cos(y),sin(x)*cos(y)*2.0,"simplify→0 [positive domain, 0.0s]"
123,pysr,N11,0.9999999999999991,FAIL,False,False,0.010252985863087538,x**y,x**(y*cos(-0.0011892838*x**5.803079)),simplify≠0 | max_err=1.03e-02 on 1000 pts
123,pysr,N12,0.9999154019379386,FAIL,False,False,0.023613435628728974,x**4 - x**3 + y**2 / 2 - y,y*y*0.4978152 + (0.021771044**x + cos(x*5.5197344 - sin(exp(x*(x + 0.2643567)))))*0.04448626 - (y - 1*(-0.06700352)),simplify≠0 | max_err=2.36e-02 on 1000 pts
2024,hypatiax,N1,0.9999999999999998,NUMERICAL,False,True,4.103493100870992e-08,x**3 + x**2 + x,x*x + x + x*x*1.1334094*x*0.88229376,simplify≠0 | max_err=4.10e-08 on 1000 pts
2024,hypatiax,N2,1.0,SYMBOLIC,True,False,nan,x**4 + x**3 + x**2 + x,x*(x + 1.0)*(x*x + 1.0),"simplify→0 [positive domain, 0.0s]"
2024,hypatiax,N3,1.0,SYMBOLIC,True,False,nan,x**5 + x**4 + x**3 + x**2 + x,x*(x*x*x*(x + 1.0) + x*x + x + 1.0),"simplify→0 [positive domain, 0.0s]"
2024,hypatiax,N4,0.9999999999999966,NUMERICAL,False,True,2.3946341620728617e-07,x**6 + x**5 + x**4 + x**3 + x**2 + x,(x*x*x*x + x)*(x*x + x - 1*0.42567688 + 1.425677),simplify≠0 | max_err=2.39e-07 on 1000 pts
2024,hypatiax,N5,0.9999999999999978,NUMERICAL,False,True,1.749379185955746e-08,sin(x**2) * cos(x) - 1,sin(sin((-x - 0.33853126)*(-0.4804998)/(-x - 0.6911378))*x*(-3.6975e-8) + x*x)*cos(x) - 1.0,simplify≠0 | max_err=1.75e-08 on 1000 pts
2024,hypatiax,N6,0.9999999999999999,NUMERICAL,False,True,3.5656082086887864e-08,sin(x) + sin(x + x**2),sin(x) + sin(x*(x + 1.0)/exp(-2.4286884e-8/cos(cos((x + 0.30120125)/(-2.4286884e-8))))),simplify≠0 | max_err=3.57e-08 on 1000 pts
2024,hypatiax,N7,0.9999999988930763,NUMERICAL,False,True,6.977872589810502e-05,log(x + 1) + log(x**2 + 1),x**1.7256799*0.5448441 + sin(x**(2.009085**(x/(x*2.4525661 + exp(x/0.36318272) + 1.725508)))),simplify≠0 | max_err=6.98e-05 on 1000 pts
2024,hypatiax,N8,0.9999999999999987,NUMERICAL,False,True,4.0173076421012865e-08,sqrt(x),sqrt(-8.049795e-9*x*(x + sin(x**x)) + x),simplify≠0 | max_err=4.02e-08 on 1000 pts
2024,hypatiax,N9,0.9999999999999997,NUMERICAL,False,True,3.610565502132346e-08,sin(x) + sin(y**2),sin(x*cos(y)**1.0530418e-7) + sin(y*y),simplify≠0 | max_err=3.61e-08 on 1000 pts
2024,hypatiax,N10,0.999999999999998,NUMERICAL,False,True,6.938414065515985e-08,2 * sin(x) * cos(y),sin(x)*cos(y**(0.99999976**cos(exp(x + 1.9771758) + cos(y**(-1.3818301)))))*2.0,simplify≠0 | max_err=6.94e-08 on 495 pts
2024,hypatiax,N11,0.9999999999999986,SYMBOLIC,True,False,nan,x**y,x**y,"simplify→0 [positive domain, 0.0s]"
2024,hypatiax,N12,0.9999999999999994,NUMERICAL,False,True,6.656173501262685e-08,x**4 - x**3 + y**2 / 2 - y,x*x*(x*(x - 2.4276366e-8*exp(-y)) - x) - y + y*y*0.49999997 + 1.4901161e-8,simplify≠0 | max_err=6.66e-08 on 1000 pts
2024,pysr,N1,0.9999999999999998,NUMERICAL,False,True,4.103493100870992e-08,x**3 + x**2 + x,x*x + x + x*x*1.1334094*x*0.88229376,simplify≠0 | max_err=4.10e-08 on 1000 pts
2024,pysr,N2,1.0,SYMBOLIC,True,False,nan,x**4 + x**3 + x**2 + x,x*(x + 1.0)*(x*x + 1.0),"simplify→0 [positive domain, 0.0s]"
2024,pysr,N3,1.0,SYMBOLIC,True,False,nan,x**5 + x**4 + x**3 + x**2 + x,x*(x*x*x*(x + 1.0) + x*x + x + 1.0),"simplify→0 [positive domain, 0.0s]"
2024,pysr,N4,0.9999999999999966,NUMERICAL,False,True,2.3946341620728617e-07,x**6 + x**5 + x**4 + x**3 + x**2 + x,(x*x*x*x + x)*(x*x + x - 1*0.42567688 + 1.425677),simplify≠0 | max_err=2.39e-07 on 1000 pts
2024,pysr,N5,0.9999999999999978,NUMERICAL,False,True,1.749379185955746e-08,sin(x**2) * cos(x) - 1,sin(sin((-x - 0.33853126)*(-0.4804998)/(-x - 0.6911378))*x*(-3.6975e-8) + x*x)*cos(x) - 1.0,simplify≠0 | max_err=1.75e-08 on 1000 pts
2024,pysr,N6,0.9999999999999999,NUMERICAL,False,True,3.5656082086887864e-08,sin(x) + sin(x + x**2),sin(x) + sin(x*(x + 1.0)/exp(-2.4286884e-8/cos(cos((x + 0.30120125)/(-2.4286884e-8))))),simplify≠0 | max_err=3.57e-08 on 1000 pts
2024,pysr,N7,0.9999999988930763,NUMERICAL,False,True,6.977872589810502e-05,log(x + 1) + log(x**2 + 1),x**1.7256799*0.5448441 + sin(x**(2.009085**(x/(x*2.4525661 + exp(x/0.36318272) + 1.725508)))),simplify≠0 | max_err=6.98e-05 on 1000 pts
2024,pysr,N8,0.9999999999999987,NUMERICAL,False,True,4.0173076421012865e-08,sqrt(x),sqrt(-8.049795e-9*x*(x + sin(x**x)) + x),simplify≠0 | max_err=4.02e-08 on 1000 pts
2024,pysr,N9,0.9999999999999997,NUMERICAL,False,True,3.610565502132346e-08,sin(x) + sin(y**2),sin(x*cos(y)**1.0530418e-7) + sin(y*y),simplify≠0 | max_err=3.61e-08 on 1000 pts
2024,pysr,N10,0.999999999999998,NUMERICAL,False,True,6.938414065515985e-08,2 * sin(x) * cos(y),sin(x)*cos(y**(0.99999976**cos(exp(x + 1.9771758) + cos(y**(-1.3818301)))))*2.0,simplify≠0 | max_err=6.94e-08 on 495 pts
2024,pysr,N11,0.9999999999999986,SYMBOLIC,True,False,nan,x**y,x**y,"simplify→0 [positive domain, 0.0s]"
2024,pysr,N12,0.9999999999999994,NUMERICAL,False,True,6.656173501262685e-08,x**4 - x**3 + y**2 / 2 - y,x*x*(x*(x - 2.4276366e-8*exp(-y)) - x) - y + y*y*0.49999997 + 1.4901161e-8,simplify≠0 | max_err=6.66e-08 on 1000 pts
777,hypatiax,N1,1.0,SYMBOLIC,True,False,nan,x**3 + x**2 + x,x*x*(x + 1.0) + x,"simplify→0 [positive domain, 0.0s]"
777,hypatiax,N2,0.999999999999999,NUMERICAL,False,True,9.851158022655682e-08,x**4 + x**3 + x**2 + x,x*(0.99999994**(x + 0.6442262) + x) + x*x*x*(x + 1.0),simplify≠0 | max_err=9.85e-08 on 1000 pts
777,hypatiax,N3,1.0,NUMERICAL,False,True,8.881784197001252e-16,x**5 + x**4 + x**3 + x**2 + x,x*(x*x*(x + x*x) + x - 1*0.01123745) + x*0.01123745 + x + x*x*x,simplify≠0 | max_err=8.88e-16 on 1000 pts
777,hypatiax,N4,0.9999999730849443,NUMERICAL,False,True,0.0009052327383143322,x**6 + x**5 + x**4 + x**3 + x**2 + x,sin(x*0.8542296)*(exp(sin(sin(x))*x*2.3934548 - 1.1171829) - 1*(-0.34637645))*(x + x/x)*1.7327889,simplify≠0 | max_err=9.05e-04 on 1000 pts
777,hypatiax,N5,1.0,SYMBOLIC,True,False,nan,sin(x**2) * cos(x) - 1,-1.0 + x*sin(x*x)*cos(x)/x,"simplify→0 [positive domain, 0.0s]"
777,hypatiax,N6,1.0,SYMBOLIC,True,False,nan,sin(x) + sin(x + x**2),sin(x) + sin(x*x + x),"simplify→0 [positive domain, 0.0s]"
777,hypatiax,N7,0.999999977625695,NUMERICAL,False,True,0.00029807196680659877,log(x + 1) + log(x**2 + 1),x + sin(cos(exp(x/((-2.6183908/(x*sin(x**((x + x**1.4800932)**cos(x)*(-0.11497743)))))))))*2.327967 - 1*1.1977935,simplify≠0 | max_err=2.98e-04 on 1000 pts
777,hypatiax,N8,1.0,SYMBOLIC,True,False,nan,sqrt(x),sqrt(x),"simplify→0 [positive domain, 0.0s]"
777,hypatiax,N9,1.0,SYMBOLIC,True,False,nan,sin(x) + sin(y**2),sin(x) + sin(y*y),"simplify→0 [positive domain, 0.0s]"
777,hypatiax,N10,1.0,SYMBOLIC,True,False,nan,2 * sin(x) * cos(y),cos(y)*sin(x)*2.0,"simplify→0 [positive domain, 0.0s]"
777,hypatiax,N11,0.9999999999999997,NUMERICAL,False,True,9.99999993922529e-09,x**y,x**y - 1*0.11472267 + 0.11472268,simplify≠0 | max_err=1.00e-08 on 1000 pts
777,hypatiax,N12,0.9999999999999996,NUMERICAL,False,True,4.5631137923773935e-08,x**4 - x**3 + y**2 / 2 - y,x*x*x*(x - 0.9999999) + y*0.5*y - (x*5.3929224e-8 + y),simplify≠0 | max_err=4.56e-08 on 1000 pts
777,pysr,N1,1.0,SYMBOLIC,True,False,nan,x**3 + x**2 + x,x*x*(x + 1.0) + x,"simplify→0 [positive domain, 0.0s]"
777,pysr,N2,0.999999999999999,NUMERICAL,False,True,9.851158022655682e-08,x**4 + x**3 + x**2 + x,x*(0.99999994**(x + 0.6442262) + x) + x*x*x*(x + 1.0),simplify≠0 | max_err=9.85e-08 on 1000 pts
777,pysr,N3,1.0,NUMERICAL,False,True,8.881784197001252e-16,x**5 + x**4 + x**3 + x**2 + x,x*(x*x*(x + x*x) + x - 1*0.01123745) + x*0.01123745 + x + x*x*x,simplify≠0 | max_err=8.88e-16 on 1000 pts
777,pysr,N4,0.9999999730849443,NUMERICAL,False,True,0.0009052327383143322,x**6 + x**5 + x**4 + x**3 + x**2 + x,sin(x*0.8542296)*(exp(sin(sin(x))*x*2.3934548 - 1.1171829) - 1*(-0.34637645))*(x + x/x)*1.7327889,simplify≠0 | max_err=9.05e-04 on 1000 pts
777,pysr,N5,1.0,SYMBOLIC,True,False,nan,sin(x**2) * cos(x) - 1,-1.0 + x*sin(x*x)*cos(x)/x,"simplify→0 [positive domain, 0.0s]"
777,pysr,N6,1.0,SYMBOLIC,True,False,nan,sin(x) + sin(x + x**2),sin(x) + sin(x*x + x),"simplify→0 [positive domain, 0.0s]"
777,pysr,N7,0.999999977625695,NUMERICAL,False,True,0.00029807196680659877,log(x + 1) + log(x**2 + 1),x + sin(cos(exp(x/((-2.6183908/(x*sin(x**((x + x**1.4800932)**cos(x)*(-0.11497743)))))))))*2.327967 - 1*1.1977935,simplify≠0 | max_err=2.98e-04 on 1000 pts
777,pysr,N8,1.0,SYMBOLIC,True,False,nan,sqrt(x),sqrt(x),"simplify→0 [positive domain, 0.0s]"
777,pysr,N9,1.0,SYMBOLIC,True,False,nan,sin(x) + sin(y**2),sin(x) + sin(y*y),"simplify→0 [positive domain, 0.0s]"
777,pysr,N10,1.0,SYMBOLIC,True,False,nan,2 * sin(x) * cos(y),cos(y)*sin(x)*2.0,"simplify→0 [positive domain, 0.0s]"
777,pysr,N11,0.9999999999999997,NUMERICAL,False,True,9.99999993922529e-09,x**y,x**y - 1*0.11472267 + 0.11472268,simplify≠0 | max_err=1.00e-08 on 1000 pts
777,pysr,N12,0.9999999999999996,NUMERICAL,False,True,4.5631137923773935e-08,x**4 - x**3 + y**2 / 2 - y,x*x*x*(x - 0.9999999) + y*0.5*y - (x*5.3929224e-8 + y),simplify≠0 | max_err=4.56e-08 on 1000 pts
99,hypatiax,N1,0.9999999999999989,NUMERICAL,False,True,9.078825718766836e-06,x**3 + x**2 + x,x*(x*(x + 1.1080784e-9/(x - 0.9208666)) + x) + x + 1.6461646e-9/(0.9746915 - x),simplify≠0 | max_err=9.08e-06 on 1000 pts
99,hypatiax,N2,0.9999999999999997,NUMERICAL,False,True,6.531241236729102e-08,x**4 + x**3 + x**2 + x,(x*(x*(x + 3.3086224e-8) - 3.1632073e-8*cos((0.23701662 - x)/3.3086224e-8)) + x)*(-3.1632073e-8*x + x + 1.0),simplify≠0 | max_err=6.53e-08 on 1000 pts
99,hypatiax,N3,0.9999987820252282,FAIL,False,False,0.002887969120850542,x**5 + x**4 + x**3 + x**2 + x,x*exp(x*((x - 1*(-0.0906362))*0.57858795 + cos((0.68729806 - sin(x))*(x - 1*(-0.3317035))))),simplify≠0 | max_err=2.89e-03 on 1000 pts
99,hypatiax,N4,0.9999999881022726,FAIL,False,False,0.0014605682696240407,x**6 + x**5 + x**4 + x**3 + x**2 + x,0.8269237*x*(x + 0.9999997)*(exp(x*sin(x*sin(x*x)**0.08185815)*1.4723616) + 0.21372537),simplify≠0 | max_err=1.46e-03 on 1000 pts
99,hypatiax,N5,1.0,SYMBOLIC,True,False,nan,sin(x**2) * cos(x) - 1,sin(x*x)*cos(x) - 1.0,"simplify→0 [positive domain, 0.0s]"
99,hypatiax,N6,0.9999999999999999,NUMERICAL,False,True,2.5712886486672915e-08,sin(x) + sin(x + x**2),sin(x) + sin(x*(x + 1.0)**(1.0000001**sin(0.76365966/(x - 0.7451449)))),simplify≠0 | max_err=2.57e-08 on 1000 pts
99,hypatiax,N7,1.0,NUMERICAL,False,True,4.440892098500626e-16,log(x + 1) + log(x**2 + 1),log((-x - 1.0)*(-x**2 - 1.0)),simplify≠0 | max_err=4.44e-16 on 1000 pts
99,hypatiax,N8,1.0,SYMBOLIC,True,False,nan,sqrt(x),sqrt(x),"simplify→0 [positive domain, 0.0s]"
99,hypatiax,N9,0.9999999999999998,NUMERICAL,False,True,2.4113078644916186e-08,sin(x) + sin(y**2),y*(-2.49708e-8) + sin(y*y) + sin(x + (-x + y)*1.8987048e-8),simplify≠0 | max_err=2.41e-08 on 1000 pts
99,hypatiax,N10,1.0,SYMBOLIC,True,False,nan,2 * sin(x) * cos(y),sin(x)*cos(y)/0.5,"simplify→0 [positive domain, 0.0s]"
99,hypatiax,N11,0.9999999999999998,NUMERICAL,False,True,1.0788842486064709e-07,x**y,x**(y/0.99999994**(0.23345345/log(x))),simplify≠0 | max_err=1.08e-07 on 1000 pts
99,hypatiax,N12,0.9999016471187862,FAIL,False,False,0.029840369025040392,x**4 - x**3 + y**2 / 2 - y,-y + 1.0199025 + (exp((sin(x) + 0.7194515)*(-5.930956)) - 1.089216*cos(y))/(1.0503069**sin(6.391548**x/0.8548979)),simplify≠0 | max_err=2.98e-02 on 1000 pts
99,pysr,N1,0.9999999999999989,NUMERICAL,False,True,9.078825718766836e-06,x**3 + x**2 + x,x*(x*(x + 1.1080784e-9/(x - 0.9208666)) + x) + x + 1.6461646e-9/(0.9746915 - x),simplify≠0 | max_err=9.08e-06 on 1000 pts
99,pysr,N2,0.9999999999999997,NUMERICAL,False,True,6.531241236729102e-08,x**4 + x**3 + x**2 + x,(x*(x*(x + 3.3086224e-8) - 3.1632073e-8*cos((0.23701662 - x)/3.3086224e-8)) + x)*(-3.1632073e-8*x + x + 1.0),simplify≠0 | max_err=6.53e-08 on 1000 pts
99,pysr,N3,0.9999987820252282,FAIL,False,False,0.002887969120850542,x**5 + x**4 + x**3 + x**2 + x,x*exp(x*((x - 1*(-0.0906362))*0.57858795 + cos((0.68729806 - sin(x))*(x - 1*(-0.3317035))))),simplify≠0 | max_err=2.89e-03 on 1000 pts
99,pysr,N4,0.9999999881022726,FAIL,False,False,0.0014605682696240407,x**6 + x**5 + x**4 + x**3 + x**2 + x,0.8269237*x*(x + 0.9999997)*(exp(x*sin(x*sin(x*x)**0.08185815)*1.4723616) + 0.21372537),simplify≠0 | max_err=1.46e-03 on 1000 pts
99,pysr,N5,1.0,SYMBOLIC,True,False,nan,sin(x**2) * cos(x) - 1,sin(x*x)*cos(x) - 1.0,"simplify→0 [positive domain, 0.0s]"
99,pysr,N6,0.9999999999999999,NUMERICAL,False,True,2.5712886486672915e-08,sin(x) + sin(x + x**2),sin(x) + sin(x*(x + 1.0)**(1.0000001**sin(0.76365966/(x - 0.7451449)))),simplify≠0 | max_err=2.57e-08 on 1000 pts
99,pysr,N7,1.0,NUMERICAL,False,True,4.440892098500626e-16,log(x + 1) + log(x**2 + 1),log((-x - 1.0)*(-x**2 - 1.0)),simplify≠0 | max_err=4.44e-16 on 1000 pts
99,pysr,N8,1.0,SYMBOLIC,True,False,nan,sqrt(x),sqrt(x),"simplify→0 [positive domain, 0.0s]"
99,pysr,N9,0.9999999999999998,NUMERICAL,False,True,2.4113078644916186e-08,sin(x) + sin(y**2),y*(-2.49708e-8) + sin(y*y) + sin(x + (-x + y)*1.8987048e-8),simplify≠0 | max_err=2.41e-08 on 1000 pts
99,pysr,N10,1.0,SYMBOLIC,True,False,nan,2 * sin(x) * cos(y),sin(x)*cos(y)/0.5,"simplify→0 [positive domain, 0.0s]"
99,pysr,N11,0.9999999999999998,NUMERICAL,False,True,1.0788842486064709e-07,x**y,x**(y/0.99999994**(0.23345345/log(x))),simplify≠0 | max_err=1.08e-07 on 1000 pts
99,pysr,N12,0.9999016471187862,FAIL,False,False,0.029840369025040392,x**4 - x**3 + y**2 / 2 - y,-y + 1.0199025 + (exp((sin(x) + 0.7194515)*(-5.930956)) - 1.089216*cos(y))/(1.0503069**sin(6.391548**x/0.8548979)),simplify≠0 | max_err=2.98e-02 on 1000 pts
